Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
BUSH,631,700,13,0,0,0,1,14,3.714,0,0,0,0,0,14,CORTES K,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
INTA,603,700,6,0,0,0,0,6,4.000,0,0,0,0,0,6,RUSSELL R,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
INTA,617,100,15,0,0,0,0,15,4.000,0,0,0,0,0,15,CASTILLO J,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
INTA,651,650,9,0,0,0,0,9,4.000,0,0,0,0,0,9,MCLAUGHLIN W,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
INTA,651,700,9,1,0,0,0,10,3.900,0,0,0,0,0,10,RUSSELL R,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
INTA,653,700,3,3,1,0,0,7,3.285,0,0,0,0,0,7,DALY S,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
INTA,680,700,11,0,0,0,0,11,4.000,0,0,0,0,0,11,SMITH J,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
INTA,689,101,13,0,0,0,0,13,4.000,0,0,0,0,2,15,JACKSON M,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
INTA,689,651,5,5,1,0,0,11,3.363,0,0,0,0,0,11,PINO A,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
INTA,689,652,7,2,0,0,0,9,3.777,0,0,0,0,0,9,JOHNSON B,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
INTS,211,201,8,0,1,0,0,9,3.777,0,0,0,0,0,9,CARLEY R,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
POLS,206,199,184,29,3,1,1,218,3.807,0,0,0,0,1,219,HAYDON M,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
POLS,206,299,268,23,2,2,0,295,3.888,0,0,0,1,0,296,NEDERMAN C,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
POLS,207,100,55,34,19,0,0,108,3.333,0,0,0,0,0,108,SMITH J,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
POLS,207,200,50,29,3,0,0,82,3.573,0,0,0,0,0,82,SMITH J,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
POLS,209,900,15,4,3,0,1,23,3.391,0,0,0,0,0,23,KAGALWALA A,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
POLS,302,150,7,0,0,0,0,7,4.000,0,0,0,0,0,7,GOIDEL R,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
POLS,312,200,25,6,1,0,0,32,3.750,2,0,0,0,0,34,SMITH J,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
POLS,375,100,21,12,2,0,1,36,3.444,0,0,0,0,0,36,HAYDON M,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
POLS,432,200,23,7,4,0,0,34,3.558,0,0,0,0,0,34,ROBERTSON J,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
PSAA,601,700,10,1,0,0,0,11,3.909,0,0,0,0,0,11,GRAHAM C,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
PSAA,611,700,12,1,0,0,1,14,3.642,0,0,0,0,0,14,LUM J,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
PSAA,616,700,8,2,0,0,0,10,3.800,0,0,0,0,0,10,MORRISON J,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
PSAA,617,700,12,0,0,0,0,12,4.000,0,0,0,0,0,12,NAKAMURA B,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
PSAA,620,700,5,1,0,0,0,6,3.833,0,0,0,0,0,6,DWYER W,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
PSAA,621,700,21,3,0,0,0,24,3.875,0,0,0,0,0,24,SMITH S,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
PSAA,623,700,16,4,0,0,0,20,3.800,0,0,0,0,0,20,GRAHAM C,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
PSAA,630,700,10,3,0,0,1,14,3.500,0,0,0,0,0,14,CANTRELL-BRUCE T,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
PSAA,634,700,15,3,1,1,0,20,3.600,0,0,0,0,0,20,GREER R,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
PSAA,636,700,17,0,0,0,0,17,4.000,0,0,0,0,0,17,LUM J,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
PSAA,643,700,10,1,0,0,1,12,3.583,0,0,0,1,0,13,CANTRELL-BRUCE T,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
PSAA,644,700,14,1,0,0,0,15,3.933,0,0,0,0,0,15,LITTLE C,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
PSAA,651,700,3,5,0,0,0,8,3.375,0,0,0,0,0,8,KILTZ L,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
PSAA,654,700,12,0,0,0,0,12,4.000,0,0,0,0,0,12,DEBREE D,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
PSAA,656,700,9,1,0,0,0,10,3.900,0,0,0,0,0,10,ROLLINS J,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
PSAA,675,700,9,0,0,0,0,9,4.000,0,0,0,0,0,9,DAVIS D,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
PSAA,675,701,13,0,0,0,0,13,4.000,0,0,0,1,0,14,NAKAMURA B,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
PSAA,676,700,11,1,0,0,0,12,3.916,0,0,0,0,0,12,NAKAMURA B,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2024
